Source1,Source2,Weight
Realistic,Co-op,9
Realistic,Shooter,8
Realistic,Moddable,7
Realistic,War,6
Realistic,First-Person Shooter,6
Realistic,Strategy,7
Realistic,Action,12
Realistic,Adventure/Exploration,8
Realistic,Atmospheric,7
Realistic,Singleplayer,13
Realistic,Open World,13
Realistic,Simulation,16
Realistic,Political,6
Realistic,Relaxing,6
Realistic,Casual,7
Realistic,Management,6
Realistic,Family Friendly,7
Co-op,Shooter,24
Co-op,Military,7
Co-op,Moddable,7
Co-op,eSports,6
Co-op,Tactics,15
Co-op,War,8
Co-op,First-Person Shooter,22
Co-op,Strategy,20
Co-op,Action,48
Co-op,Simulation,22
Co-op,Early Access,9
Co-op,Survival,19
Co-op,Third Person,12
Co-op,Third-Person Shooter,8
Co-op,Funny,11
Co-op,Sci-fi,11
Co-op,Casual,7
Co-op,Adventure/Exploration,28
Co-op,Atmospheric,21
Co-op,Great Soundtrack,15
Co-op,Comedy,7
Co-op,Singleplayer,36
Co-op,Open World,27
Co-op,RPG,18
Co-op,Character Customization,9
Co-op,Replay Value,8
Co-op,Combat,7
Co-op,Fantasy,13
Co-op,Free to Play,8
Co-op,Indie,13
Co-op,Controller,6
Co-op,Massively Multiplayer,10
Co-op,3D,6
Co-op,PvE,8
Co-op,Loot,7
Co-op,Horror,20
Co-op,Story Rich,8
Co-op,Gore,9
Co-op,Violent,8
Co-op,Building,7
Co-op,Construction,7
Co-op,Historical,6
Co-op,Crafting,9
Shooter,Tactics,9
Shooter,First-Person Shooter,26
Shooter,Action,28
Shooter,Simulation,10
Shooter,Survival,12
Shooter,Third Person,7
Shooter,Third-Person Shooter,10
Shooter,Gore,9
Shooter,Adventure/Exploration,16
Shooter,Atmospheric,16
Shooter,Violent,6
Shooter,Sci-fi,11
Shooter,Great Soundtrack,11
Shooter,Horror,15
Shooter,Singleplayer,15
Shooter,Post-apocalyptic,7
Shooter,Story Rich,8
Shooter,Open World,13
Shooter,Free to Play,6
Military,Tactics,6
Military,War,7
Military,Strategy,7
Military,Action,7
Military,Simulation,7
Moddable,Strategy,12
Moddable,Action,6
Moddable,Adventure/Exploration,7
Moddable,Atmospheric,7
Moddable,Great Soundtrack,6
Moddable,Singleplayer,12
Moddable,Open World,13
Moddable,Simulation,13
Moddable,Management,9
Moddable,Political,6
eSports,Action,6
Tactics,War,8
Tactics,First-Person Shooter,8
Tactics,Strategy,11
Tactics,Action,14
Tactics,Simulation,7
Tactics,Horror,6
Tactics,Singleplayer,8
War,Strategy,11
War,Action,9
War,Simulation,9
War,Singleplayer,8
War,Historical,6
First-Person Shooter,Action,28
First-Person Shooter,Simulation,8
First-Person Shooter,Survival,13
First-Person Shooter,Stealth,6
First-Person Shooter,Third-Person Shooter,6
First-Person Shooter,Gore,10
First-Person Shooter,Adventure/Exploration,17
First-Person Shooter,Atmospheric,17
First-Person Shooter,Violent,6
First-Person Shooter,Sci-fi,13
First-Person Shooter,Great Soundtrack,12
First-Person Shooter,Horror,16
First-Person Shooter,Singleplayer,16
First-Person Shooter,Post-apocalyptic,7
First-Person Shooter,Story Rich,10
First-Person Shooter,Open World,16
First-Person Shooter,PvE,6
First-Person Shooter,Zombies,6
Strategy,Action,17
Strategy,Simulation,22
Strategy,Survival,6
Strategy,RPG,11
Strategy,Replay Value,6
Strategy,Fantasy,9
Strategy,Adventure/Exploration,12
Strategy,Great Soundtrack,11
Strategy,Singleplayer,23
Strategy,Historical,7
Strategy,Open World,15
Strategy,Turn-Based,7
Strategy,Grand Strategy,7
Strategy,Atmospheric,6
Strategy,Building,6
Strategy,Construction,8
Strategy,Management,9
Strategy,Casual,6
Action,Simulation,21
Action,Early Access,10
Action,Survival,21
Action,Stealth,10
Action,Third Person,23
Action,Third-Person Shooter,11
Action,Funny,12
Action,Sci-fi,18
Action,Casual,8
Action,Gore,15
Action,Adventure/Exploration,45
Action,Atmospheric,35
Action,Violent,11
Action,Mature,7
Action,Great Soundtrack,29
Action,Horror,31
Action,Singleplayer,51
Action,Post-apocalyptic,8
Action,Story Rich,24
Action,Comedy,7
Action,Open World,40
Action,RPG,28
Action,Character Customization,14
Action,Souls-like,6
Action,Replay Value,9
Action,Combat,13
Action,Action RPG,14
Action,Fantasy,23
Action,Free to Play,9
Action,Indie,16
Action,Controller,6
Action,Massively Multiplayer,13
Action,PvE,9
Action,Loot,7
Action,Lore-Rich,6
Action,Historical,6
Action,Crafting,10
Action,Building,7
Action,Female Protagonist,6
Action,Zombies,8
Simulation,Early Access,6
Simulation,Survival,9
Simulation,Third Person,6
Simulation,Funny,6
Simulation,Adventure/Exploration,17
Simulation,Atmospheric,11
Simulation,Great Soundtrack,12
Simulation,Singleplayer,30
Simulation,Open World,26
Simulation,Character Customization,6
Simulation,RPG,9
Simulation,Free to Play,7
Simulation,Historical,7
Simulation,Grand Strategy,6
Simulation,Building,10
Simulation,Construction,6
Simulation,Management,12
Simulation,Political,8
Simulation,Massively Multiplayer,7
Simulation,Sci-fi,6
Simulation,Relaxing,7
Simulation,Indie,10
Simulation,Casual,12
Simulation,Controller,6
Simulation,Family Friendly,8
Simulation,Horror,6
Simulation,Crafting,6
Early Access,Survival,9
Early Access,Adventure/Exploration,8
Early Access,Singleplayer,10
Early Access,Open World,9
Early Access,Horror,7
Early Access,Indie,8
Early Access,Crafting,6
Survival,Stealth,6
Survival,Sci-fi,9
Survival,Gore,6
Survival,Horror,17
Survival,Atmospheric,12
Survival,Adventure/Exploration,17
Survival,RPG,7
Survival,Crafting,10
Survival,Indie,10
Survival,Building,8
Survival,Singleplayer,15
Survival,Open World,18
Survival,Construction,6
Survival,Post-apocalyptic,7
Stealth,Third Person,6
Stealth,Horror,9
Stealth,Atmospheric,7
Stealth,Adventure/Exploration,6
Stealth,Story Rich,7
Stealth,Open World,8
Third Person,Third-Person Shooter,8
Third Person,Adventure/Exploration,18
Third Person,Atmospheric,14
Third Person,Great Soundtrack,13
Third Person,Singleplayer,18
Third Person,Open World,16
Third Person,RPG,17
Third Person,Character Customization,8
Third Person,Combat,7
Third Person,Action RPG,8
Third Person,Fantasy,11
Third Person,Story Rich,12
Third Person,Horror,7
Third-Person Shooter,Singleplayer,8
Funny,Casual,8
Funny,Adventure/Exploration,7
Funny,Singleplayer,10
Funny,Open World,10
Funny,Indie,6
Sci-fi,Adventure/Exploration,16
Sci-fi,Atmospheric,13
Sci-fi,Great Soundtrack,9
Sci-fi,Horror,7
Sci-fi,Singleplayer,16
Sci-fi,Story Rich,10
Sci-fi,RPG,7
Sci-fi,Open World,12
Casual,Indie,6
Casual,Family Friendly,7
Casual,Adventure/Exploration,6
Casual,Open World,8
Casual,Singleplayer,10
2D,Singleplayer,6
Gore,Adventure/Exploration,10
Gore,Atmospheric,12
Gore,Violent,9
Gore,Great Soundtrack,9
Gore,Horror,18
Gore,Singleplayer,12
Gore,Story Rich,8
Gore,Open World,9
Gore,Zombies,7
Adventure/Exploration,Atmospheric,35
Adventure/Exploration,Violent,10
Adventure/Exploration,Great Soundtrack,26
Adventure/Exploration,Horror,22
Adventure/Exploration,Singleplayer,46
Adventure/Exploration,Post-apocalyptic,8
Adventure/Exploration,Story Rich,25
Adventure/Exploration,Open World,40
Adventure/Exploration,RPG,33
Adventure/Exploration,Character Customization,13
Adventure/Exploration,MMORPG,7
Adventure/Exploration,Souls-like,6
Adventure/Exploration,Replay Value,7
Adventure/Exploration,Combat,10
Adventure/Exploration,Action RPG,11
Adventure/Exploration,Fantasy,22
Adventure/Exploration,Nudity,6
Adventure/Exploration,PvE,6
Adventure/Exploration,Massively Multiplayer,9
Adventure/Exploration,Beautiful,6
Adventure/Exploration,Crafting,10
Adventure/Exploration,Indie,13
Adventure/Exploration,Building,8
Adventure/Exploration,Construction,6
Adventure/Exploration,Female Protagonist,7
Atmospheric,Violent,9
Atmospheric,Mature,6
Atmospheric,Great Soundtrack,24
Atmospheric,Horror,26
Atmospheric,Singleplayer,33
Atmospheric,Post-apocalyptic,7
Atmospheric,Story Rich,21
Atmospheric,Open World,30
Atmospheric,RPG,17
Atmospheric,Character Customization,8
Atmospheric,Souls-like,6
Atmospheric,Replay Value,7
Atmospheric,Combat,7
Atmospheric,Action RPG,9
Atmospheric,Fantasy,12
Atmospheric,Beautiful,6
Atmospheric,Indie,7
Atmospheric,Zombies,7
Violent,Great Soundtrack,9
Violent,Horror,12
Violent,Singleplayer,11
Violent,Story Rich,6
Violent,RPG,8
Violent,Open World,7
Mature,Singleplayer,6
Great Soundtrack,Horror,11
Great Soundtrack,Singleplayer,36
Great Soundtrack,Story Rich,19
Great Soundtrack,Open World,22
Great Soundtrack,RPG,19
Great Soundtrack,Character Customization,7
Great Soundtrack,Replay Value,7
Great Soundtrack,Action RPG,8
Great Soundtrack,Fantasy,12
Great Soundtrack,Construction,6
Horror,Singleplayer,21
Horror,Post-apocalyptic,9
Horror,Story Rich,11
Horror,Indie,7
Horror,Open World,18
Horror,RPG,6
Horror,Zombies,13
Horror,PvE,6
Singleplayer,Post-apocalyptic,6
Singleplayer,Story Rich,24
Singleplayer,Open World,45
Singleplayer,RPG,31
Singleplayer,Character Customization,15
Singleplayer,Replay Value,10
Singleplayer,Combat,10
Singleplayer,Action RPG,12
Singleplayer,Fantasy,23
Singleplayer,Beautiful,6
Singleplayer,Historical,8
Singleplayer,Massively Multiplayer,8
Singleplayer,Indie,17
Singleplayer,Turn-Based,6
Singleplayer,Grand Strategy,7
Singleplayer,Building,12
Singleplayer,Construction,11
Singleplayer,Management,11
Singleplayer,Political,8
Singleplayer,Crafting,10
Singleplayer,Controller,7
Singleplayer,Family Friendly,6
Singleplayer,Cute,6
Singleplayer,Female Protagonist,6
Post-apocalyptic,Open World,7
Story Rich,Character Customization,10
Story Rich,RPG,21
Story Rich,Open World,18
Story Rich,Action RPG,10
Story Rich,Combat,7
Story Rich,Fantasy,15
Story Rich,Female Protagonist,6
Open World,RPG,25
Open World,Character Customization,10
Open World,Replay Value,6
Open World,Combat,8
Open World,Action RPG,10
Open World,Fantasy,17
Open World,Massively Multiplayer,7
Open World,Historical,6
Open World,Political,8
Open World,Management,9
Open World,Crafting,11
Open World,Indie,15
Open World,Building,12
Open World,Construction,8
Open World,Relaxing,7
Open World,Family Friendly,8
Open World,Cute,6
RPG,Character Customization,18
RPG,MMORPG,9
RPG,Souls-like,6
RPG,Replay Value,7
RPG,Combat,11
RPG,Action RPG,15
RPG,Fantasy,23
RPG,Massively Multiplayer,7
RPG,Turn-Based,7
RPG,Indie,6
RPG,Anime,9
Character Customization,Action RPG,9
Character Customization,Fantasy,12
Souls-like,Fantasy,6
Replay Value,Fantasy,6
Combat,Action RPG,6
Combat,Fantasy,8
Action RPG,Fantasy,9
Free to Play,Massively Multiplayer,7
Indie,Crafting,9
Indie,Building,8
Building,Construction,7
Building,Crafting,8
Management,Political,7
